original_text,label_name
Could I raise a dispute for a large payment that i found out was not done by me in my couple of last statements? I am aware its delayed now. Please help me out.,direct_debit_payment_not_recognised
Can someone in the US have a card?,country_support
"Can I check somewhere if there will be a fee on my payment or not? Seems you are charging in some cases, what's the pattern there?",card_payment_fee_charged
"Need a new card, mine is expiring.",card_about_to_expire
What do I have to do to change my pin?,change_pin
How do I know when my card will arrive?,card_arrival
"My PIN is blocked, what do I do?",pin_blocked
I want to know the source of my funds.,verify_source_of_funds
Do the disposable cards have any restrictions on them?,disposable_card_limits
I was trying to top-up and my credit card was declined. Can you tell me why?,top_up_failed
I'm not sure where this charge came from.,card_payment_not_recognised
How long do card transactions take to clear?,pending_card_payment
I was recently charged for withdrawing money from my bank ATM. How can that be possible when I haven't been charged for using it before?,cash_withdrawal_charge
Will I get charged for topping off my card?,top_up_by_card_charge
Could you tell me why my cash withdrawal was declined?,declined_cash_withdrawal
I still haven't seen a refund on my account,Refund_not_showing_up
Can you help my fix my contactless?,contactless_not_working
What do I have to do to get my virtual card?,getting_virtual_card
I need to get an actual card so that I can use it for in person transactions. How would I do this?,order_physical_card
Is it possible to delete the account?,terminate_account
How long will it take to transfer from europe?,transfer_timing
I don't recognize the direct debit payment on my account.,direct_debit_payment_not_recognised
Where can i find the virtual card?,getting_virtual_card
What is the source of your exchange rates?,exchange_rate
How long until my new card gets here?,card_arrival
Is there a limit to my top-up?,top_up_limits
"I was just shopping and my payment was declined in a store!  It was very embarrassing, what is going on and when will it be fixed?",declined_card_payment
"I did transfer, why is it pending",pending_transfer
Will it take more than 3 days for my transfer to reach my account?,transfer_timing
atm would not give me cash,declined_cash_withdrawal
There are a couple payments with my card shown that I'm not responsible for. What is going on? Maybe someone has access to my account.,card_payment_not_recognised
Why did I get charged a fee when I tried to obtain cash?,cash_withdrawal_charge
I made a check and cash deposit that wasn't credited to my account.,balance_not_updated_after_cheque_or_cash_deposit
How do I select a Mastercard instead of a Visa?,visa_or_mastercard
There is an extra $1 charge,extra_charge_on_statement
Why are my payments not working and show pending?,pending_card_payment
"I had everything lined up to make a transfer, and then it rejected it.",declined_transfer
"My card got blocked, how do I reset?",pin_blocked
"I have a transfer from the US, How long is the wait?",transfer_timing
"My card was declined and I did not receive money from the ATM earlier, yet it show on my account that it is pending.",pending_cash_withdrawal
"I would like open a second card for my daughter, how can you assist me?",getting_spare_card
What amount can I top-up?,top_up_limits
"It's been more than a week since I had a return charged to my card, why hasn't it showed up?",Refund_not_showing_up
Could you help my figure out the exchange fee?,exchange_charge
Exchange rate for my card payment is wrong,card_payment_wrong_exchange_rate
There was an extra fee when I was at the ATM.  Why?,cash_withdrawal_charge
When can I expect my card? I live in the US.,card_delivery_estimate
Why couldn't I do a transfer to a beneficiary?,beneficiary_not_allowed
"According to the app, I got cash from an ATM but I haven't made any transactions.",cash_withdrawal_not_recognised
"I've been to several different countries, can I exchange the cash with a discount for a large transaction?",exchange_charge
What is the reason for the extra fee on my statement?,extra_charge_on_statement
What is the return policy?,request_refund
Can I do more than 10 transactions with a disposable card?,disposable_card_limits
I want to know why I have been unable to withdrawn funds.,declined_cash_withdrawal
Can I use my card while on vacation overseas?,card_acceptance
What types of fiduciary currencies are supported for tenure and exchange?,fiat_currency_support
I was wondering if there were any discounts offered for frequent currency exchanges?,exchange_charge
I need a list of currencies you accept for exchange.,fiat_currency_support
I don't recognize a purchase that was made with my card.,card_payment_not_recognised
My card was confiscated by an ATM. How do I get my card back?,card_swallowed
"Hi, I had an issue with my card payment and It shows on my account that my payment went through. Then I got contacted from the seller saying ""they did not receive my payment"" then the payment was returned to my account. so I would like to see why it did that please.",reverted_card_payment?
I have a missing refund,Refund_not_showing_up
I exchanged Russian rubles for British pounds today and got less than I expected. Was exchange rate correct?,card_payment_wrong_exchange_rate
I was charged for something I didn't expect,transfer_fee_charged
"My card will expire soon, When do I need to order a new one?",card_about_to_expire
"My PIN number was incorrect, and I can't access it.",pin_blocked
"I tried to withdraw some money from an ATM this morning but wasn't able to get the amount of cash I needed. The amount in the app says what I was trying to withdraw was deducted, but I don't have any money. What do I do about this?",wrong_amount_of_cash_received
